"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-01-01 ~ 2026-06-22"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 충청남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"143","충청남도 천안시 동남구 문화동","180","0180","0000","천안역필하우스에듀시티(1단지)","전세","84.8959","202606","16","24,000","0","3","2022","성황로 40","202607~202707","갱신","사용","24,000","0","아파트"
"144","충청남도 서산시 성연면 일람리","1129","1129","0000","이안더서산아파트","전세","84.9476","202606","16","18,000","0","18","2018","성연4로 28","202608~202808","신규","-","","","아파트"
"145","충청남도 아산시 신창면 행목리","498","0498","0000","아산신창양우내안애","월세","59.4900","202606","16","500","60","2","2014","행목로 202","202606~202706","신규","-","","","아파트"
"146","충청남도 서산시 지곡면 무장리","920","0920","0000","늘푸른오스카빌","월세","84.9824","202606","16","1,000","60","1","2006","충의로 762-78","202606~202706","신규","-","","","아파트"
"147","충청남도 아산시 신창면 행목리","498","0498","0000","아산신창양우내안애","월세","49.5000","202606","16","500","60","12","2014","행목로 202","202607~202707","갱신","-","500","50","아파트"
"148","충청남도 아산시 신창면 행목리","497","0497","0000","아산에스알친오애","월세","84.9721","202606","16","1,000","70","8","2007","행목로 217","202608~202808","갱신","-","1,000","60","아파트"
"149","충청남도 논산시 강경읍 산양리","495","0495","0000","논산강경성진더포레","전세","84.7128","202606","16","19,900","0","3","2025","잣디길 7","202606~202802","신규","-","","","아파트"
"150","충청남도 계룡시 엄사면 엄사리","282","0282","0000","성원","월세","58.3200","202606","16","1,000","42","14","1997","엄사중앙로 66","202607~202807","신규","-","","","아파트"
"151","충청남도 홍성군 홍북읍 신경리","945","0945","0000","자경마을중흥에스클래스","전세","73.9850","202606","16","13,990","0","17","2016","자경로 17","202606~202806","신규","-","","","아파트"
"152","충청남도 아산시 음봉면 덕지리","21-3","0021","0003","초원그린타운","월세","39.2700","202606","16","300","38","7","1997","음봉로681번길 24","202606~202706","신규","-","","","아파트"
"153","충청남도 아산시 배방읍 장재리","1767","1767","0000","요진와이시티","전세","59.9572","202606","16","30,000","0","13","2011","광장로 210","202609~202809","신규","-","","","아파트"
"154","충청남도 서산시 성연면 일람리","1134","1134","0000","서산테크노밸리예다음아파트","전세","66.9260","202606","16","16,900","0","17","2023","성연4로 10","202606~202906","신규","-","","","아파트"
"155","충청남도 아산시 배방읍 세교리","1592","1592","0000","아산배방LH15단지","월세","46.4400","202606","16","5,915","13","10","2022","동방로 114","202608~202807","갱신","-","2,927","29","아파트"
"156","충청남도 천안시 동남구 신부동","986","0986","0000","신부 디 이스트","전세","59.9300","202606","16","18,487","0","9","2018","신부8길 21","202607~202806","갱신","-","17,606","0","아파트"
"157","충청남도 천안시 동남구 봉명동","204-3","0204","0003","e편한세상봉명아너리움","전세","79.9134","202606","16","27,000","0","13","2020","쌍용대로 160","202607~202807","신규","-","","","아파트"
"158","충청남도 천안시 서북구 성거읍 신월리","2-26","0002","0026","천안삼환나우빌","전세","84.9132","202606","16","18,500","0","8","2005","봉주로 120","202607~202806","갱신","사용","18,000","0","아파트"
"159","충청남도 천안시 서북구 두정동","606","0606","0000","부경파크빌","전세","84.9605","202606","16","17,000","0","15","2003","늘푸른1길 19","-","-","-","","","아파트"
"160","충청남도 천안시 서북구 쌍용동","1914","1914","0000","주공9","전세","49.7700","202606","16","10,500","0","9","1998","봉서산샛길 65","202606~202806","신규","-","","","아파트"
"161","충청남도 아산시 풍기동","519","0519","0000","아산풍기이지더원2차아파트","전세","72.8570","202606","16","20,000","0","13","2018","어의정로 182","202607~202807","신규","-","","","아파트"
"162","충청남도 천안시 서북구 두정동","606","0606","0000","부경파크빌","전세","84.9605","202606","16","17,000","0","15","2003","늘푸른1길 19","202607~202807","신규","-","","","아파트"
"163","충청남도 아산시 모종동","617","0617","0000","한성필하우스","월세","84.7641","202606","16","2,000","80","13","2005","모종로 21","202608~202808","신규","-","","","아파트"
"164","충청남도 당진시 원당동","1251","1251","0000","원당마을주공1단지","월세","51.7400","202606","16","1,000","60","8","2003","밤절로 103","202608~202808","신규","-","","","아파트"
"165","충청남도 천안시 서북구 두정동","399-1","0399","0001","두정역범양레우스알파","월세","59.9857","202606","16","5,400","35","18","2020","두정공원2길 26","202606~202806","신규","-","","","아파트"
"166","충청남도 천안시 동남구 쌍용동","558-6","0558","0006","대우장미","월세","41.5450","202606","16","500","55","3","1991","봉명1길 1","202701~202901","신규","-","","","아파트"
"167","충청남도 천안시 서북구 두정동","399-1","0399","0001","두정역범양레우스알파","월세","74.9633","202606","16","10,400","33","10","2020","두정공원2길 26","202610~202810","갱신","-","10,400","31","아파트"
"168","충청남도 아산시 모종동","555-14","0555","0014","아산벨코어스위첸","월세","84.6993","202606","16","3,000","100","33","2025","삼동로70번길 36","202608~202808","신규","-","","","아파트"
"169","충청남도 천안시 서북구 성정동","785","0785","0000","주공6-1","전세","39.6900","202606","16","7,000","0","4","1989","서부대로 648-13","-","-","-","","","아파트"
"170","충청남도 천안시 서북구 성정동","1322","1322","0000","프라지움3차","월세","34.8928","202606","16","1,500","25","10","2014","성정두정로 35","202606~202806","신규","-","","","아파트"
"171","충청남도 천안시 서북구 두정동","399-1","0399","0001","두정역범양레우스알파","월세","74.9633","202606","16","10,400","23","3","2020","두정공원2길 26","202609~202809","갱신","-","10,400","21","아파트"
"172","충청남도 천안시 서북구 두정동","527","0527","0000","주공그린(8단지)","전세","59.9700","202606","16","14,000","0","8","1996","봉정로 381","202608~202808","신규","-","","","아파트"
"173","충청남도 천안시 서북구 두정동","399-1","0399","0001","두정역범양레우스알파","월세","59.9857","202606","16","8,800","18","11","2020","두정공원2길 26","202608~202808","갱신","-","8,800","17","아파트"
"174","충청남도 당진시 수청동","1551","1551","0000","호반써밋시그니처Ⅰ","전세","84.9103","202606","16","35,000","0","10","2022","수청3로 20","202607~202807","신규","-","","","아파트"
"175","충청남도 당진시 수청동","1544","1544","0000","지엔하임","월세","59.9931","202606","16","16,900","14","20","2022","수청2로 77","-","-","-","","","아파트"
"176","충청남도 당진시 송악읍 복운리","1629-2","1629","0002","신성미소지움2단지","전세","84.9835","202606","16","12,000","0","3","2007","신복운로3길 28","202607~202806","갱신","사용","12,000","0","아파트"
"177","충청남도 당진시 수청동","1544","1544","0000","지엔하임","월세","59.9931","202606","16","16,900","6","20","2022","수청2로 77","-","-","-","","","아파트"
"178","충청남도 당진시 수청동","1544","1544","0000","지엔하임","월세","59.9931","202606","16","16,900","14","6","2022","수청2로 77","-","-","-","","","아파트"
"179","충청남도 당진시 수청동","1544","1544","0000","지엔하임","월세","59.9931","202606","16","16,900","6","6","2022","수청2로 77","-","-","-","","","아파트"
"180","충청남도 아산시 권곡동","623","0623","0000","모종1차삼일파라뷰더스위트","월세","59.8738","202606","16","1,000","60","10","2021","문화로 271-30","202606~202806","신규","-","","","아파트"
"181","충청남도 아산시 풍기동","229-71","0229","0071","주은","월세","39.7800","202606","16","500","50","12","2000","어의정로183번길 14","202607~202807","신규","-","","","아파트"
"182","충청남도 천안시 서북구 불당동","1811","1811","0000","불당호반베르디움TheFirst","전세","59.8040","202606","16","28,000","0","3","2016","불당19로 200","202606~202803","신규","-","","","아파트"
"183","충청남도 천안시 서북구 차암동","448","0448","0000","천안한화꿈에그린스마일시티","월세","84.9742","202606","16","2,000","90","4","2014","스마일시티1로 1","202607~202807","신규","-","","","아파트"
"184","충청남도 천안시 서북구 두정동","2078","2078","0000","두정역효성해링턴플레이스","전세","59.9200","202606","16","27,300","0","17","2020","봉정로 324","202608~202808","갱신","사용","26,000","0","아파트"
"185","충청남도 천안시 동남구 신방동","1557","1557","0000","신방한성필하우스","전세","84.9879","202606","16","22,500","0","1","2010","통정3로 68","202609~202809","신규","-","","","아파트"
"186","충청남도 천안시 서북구 성정동","785","0785","0000","주공6-1","전세","39.6900","202606","16","7,000","0","4","1989","서부대로 648-13","202607~202807","신규","-","","","아파트"
"187","충청남도 공주시 신관동","664","0664","0000","주공5차","월세","51.8800","202606","16","1,000","60","2","2005","관골2길 24-29","202606~202806","신규","-","","","아파트"
"188","충청남도 공주시 신관동","268-3","0268","0003","주공2","월세","39.7200","202606","16","500","35","2","1988","신금1길 10","202606~202706","갱신","사용","500","35","아파트"
"189","충청남도 아산시 용화동","137-1","0137","0001","아산자이그랜드파크1단지","전세","84.9532","202606","15","27,000","0","2","2026","남부로 196","202607~202807","신규","-","","","아파트"
"190","충청남도 공주시 월송동","619","0619","0000","공주월송LH천년나무3단지","월세","21.9600","202606","15","100","4","10","2017","무령로 600-25","202606~202807","갱신","-","200","4","아파트"
"191","충청남도 보령시 죽정동","665","0665","0000","비슬블렌하임아파트","전세","84.8048","202606","15","16,000","0","10","2017","현대로 13","202608~202808","신규","-","","","아파트"
"192","충청남도 공주시 신관동","24-64","0024","0064","주공3","전세","47.0100","202606","15","7,500","0","2","1990","신금1길 30-12","202606~202711","신규","-","","","아파트"
"193","충청남도 당진시 수청동","1844","1844","0000","당진센트레빌르네블루1차","전세","74.9585","202606","15","30,000","0","3","2023","수청중앙로 85","202607~202807","신규","-","","","아파트"
"194","충청남도 아산시 좌부동","84","0084","0000","초원설화타운2","월세","59.8800","202606","15","500","50","5","1995","고불로 669","202607~202807","신규","-","","","아파트"
"195","충청남도 아산시 장존동","305","0305","0000","청솔","전세","39.9940","202606","15","5,000","0","4","2004","외암로 1247","202606~202806","신규","-","","","아파트"
"196","충청남도 당진시 읍내동","283","0283","0000","벽산","월세","59.7900","202606","15","2,000","45","13","1996","계성2길 51","202606~202806","신규","-","","","아파트"
"197","충청남도 당진시 읍내동","283","0283","0000","벽산","월세","84.8400","202606","15","1,000","60","8","1996","계성2길 51","202607~202707","신규","-","","","아파트"
"198","충청남도 서산시 읍내동","624-5","0624","0005","부영","전세","49.7200","202606","15","6,750","0","13","1996","부춘1로 19","202608~202808","신규","-","","","아파트"
"199","충청남도 천안시 서북구 두정동","399-1","0399","0001","두정역범양레우스알파","월세","59.9857","202606","15","9,000","26","12","2020","두정공원2길 26","202609~202809","갱신","-","9,000","23","아파트"
"200","충청남도 천안시 서북구 두정동","399-1","0399","0001","두정역범양레우스알파","월세","59.9857","202606","15","8,800","18","5","2020","두정공원2길 26","202609~202809","갱신","-","8,800","17","아파트"
"201","충청남도 천안시 서북구 두정동","399-1","0399","0001","두정역범양레우스알파","월세","84.9200","202606","15","11,200","25","4","2020","두정공원2길 26","202609~202809","갱신","-","11,200","24","아파트"
"202","충청남도 천안시 서북구 쌍용동","1289","1289","0000","주공7단지3차","전세","59.8500","202606","15","8,000","0","3","1995","쌍용11길 58","202607~202804","갱신","-","10,000","0","아파트"
"203","충청남도 천안시 동남구 목천읍 신계리","134-3","0134","0003","목천이수프라임","월세","39.6800","202606","15","300","35","5","2000","충절로 892","202606~202806","신규","-","","","아파트"
"204","충청남도 천안시 서북구 쌍용동","1914","1914","0000","주공9","전세","49.7700","202606","15","10,700","0","13","1998","봉서산샛길 65","202608~202808","신규","-","","","아파트"
"205","충청남도 천안시 동남구 신방동","783-8","0783","0008","보광그랑베르","월세","17.8154","202606","15","300","36","4","2012","신촌1길 16","202606~202706","신규","-","","","아파트"
